,DB_Object_ID,Qualifier_Idx,GO_ID,GO_Idx
317,A6H8M9,[0],['GO:0005509'],[3969]
318,A6H8Y1,"[0, 0]","['GO:0005515', 'GO:0001156']","[1403, 4378]"
319,A6H8Z2,[0],['GO:0005515'],[1403]
320,A6NC42,[0],['GO:0003729'],[3466]
321,A6NC86,[0],['GO:0004859'],[2722]
322,A6NC97,[1],['GO:0035197'],[4091]
323,A6NC98,"[0, 0, 0]","['GO:0005515', 'GO:0051959', 'GO:0008017']","[1403, 4369, 2451]"
324,A6NCC3,[0],['GO:0005515'],[1403]
325,A6NCE7,"[0, 0, 0]","['GO:0031625', 'GO:0008429', 'GO:0008017']","[1806, 546, 2451]"
326,A6NCK2,"[0, 0]","['GO:0008270', 'GO:0061630']","[4136, 2379]"
327,A6NCL1,"[0, 0]","['GO:0003682', 'GO:0005515']","[4368, 1403]"
328,A6NCL2,[0],['GO:0008047'],[4076]
329,A6NCM1,"[0, 0, 0]","['GO:0005524', 'GO:0016887', 'GO:0008568']","[2220, 3827, 3085]"
330,A6NCQ9,[0],['GO:0046872'],[2153]
331,A6NCS4,"[0, 0, 0, 0]","['GO:0000978', 'GO:0000981', 'GO:0001228', 'GO:0003700']","[3124, 483, 722, 1439]"
332,A6NCV1,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
333,A6NCW0,[0],['GO:0004843'],[3623]
334,A6NCW7,[0],['GO:0004843'],[3623]
335,A6ND01,"[2, 0, 0, 0, 0]","['GO:0005542', 'GO:0005102', 'GO:0005515', 'GO:0038023', 'GO:0086080']","[1642, 222, 1403, 854, 835]"
336,A6ND36,"[0, 0]","['GO:0005515', 'GO:0019901']","[1403, 1899]"
337,A6ND48,"[0, 0, 0, 0]","['GO:0004930', 'GO:0005515', 'GO:0004984', 'GO:0005549']","[2695, 1403, 2935, 2375]"
338,A6ND91,"[0, 0]","['GO:0033735', 'GO:0050661']","[3301, 3771]"
339,A6NDB9,"[0, 0]","['GO:0005515', 'GO:0005524']","[1403, 2220]"
340,A6NDE4,[0],['GO:0003723'],[3583]
341,A6NDG6,"[0, 0, 0, 0, 0, 0]","['GO:0000121', 'GO:0000287', 'GO:0004725', 'GO:0008967', 'GO:0043136', 'GO:0043262']","[328, 3003, 2419, 2040, 3455, 1342]"
342,A6NDH6,"[0, 0, 0]","['GO:0004930', 'GO:0005549', 'GO:0004984']","[2695, 2375, 2935]"
343,A6NDI0,"[0, 0]","['GO:0008270', 'GO:0061630']","[4136, 2379]"
344,A6NDL7,[0],['GO:0016279'],[2613]
345,A6NDL8,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
346,A6NDP7,[0],['GO:0005515'],[1403]
347,A6NDR6,"[0, 0]","['GO:0001228', 'GO:0000978']","[722, 3124]"
348,A6NDS4,[0],['GO:0005096'],[1536]
349,A6NDU8,[0],['GO:0005515'],[1403]
350,A6NDV4,[0],['GO:0005515'],[1403]
351,A6NDX5,"[0, 0, 0]","['GO:0046872', 'GO:0001228', 'GO:0000978']","[2153, 722, 3124]"
352,A6NDY0,[0],['GO:0008143'],[3549]
353,A6NDZ8,[0],['GO:0008327'],[1067]
354,A6NE82,"[0, 0]","['GO:0005515', 'GO:0008327']","[1403, 1067]"
355,A6NEC2,"[0, 0, 0]","['GO:0042277', 'GO:0008270', 'GO:0070006']","[2577, 4136, 240]"
356,A6NED2,[0],['GO:0005515'],[1403]
357,A6NEL2,[0],['GO:0005515'],[1403]
358,A6NEL3,[0],['GO:0008168'],[3492]
359,A6NEM1,[0],['GO:0005515'],[1403]
360,A6NEQ0,"[0, 0]","['GO:0005515', 'GO:0003723']","[1403, 3583]"
361,A6NER0,"[0, 0]","['GO:0005515', 'GO:0005096']","[1403, 1536]"
362,A6NET4,"[0, 0, 0]","['GO:0004930', 'GO:0004984', 'GO:0005549']","[2695, 2935, 2375]"
363,A6NEY8,[0],['GO:0002161'],[3597]
364,A6NF01,"[0, 0]","['GO:0017056', 'GO:0008139']","[3041, 1108]"
365,A6NF34,"[0, 0]","['GO:0046872', 'GO:0004888']","[2153, 4596]"
366,A6NF36,[0],['GO:0003674'],[4083]
367,A6NF89,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
368,A6NFA1,"[0, 0, 0, 0]","['GO:0004222', 'GO:0005515', 'GO:0017147', 'GO:0046872']","[2687, 1403, 2662, 2153]"
369,A6NFC9,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
370,A6NFD8,"[0, 0, 0, 0, 0]","['GO:0000981', 'GO:0001227', 'GO:0042802', 'GO:0046983', 'GO:0000978']","[483, 864, 675, 2349, 3124]"
371,A6NFE3,[0],['GO:0005509'],[3969]
372,A6NFH5,[0],['GO:0005504'],[3108]
373,A6NFI3,"[0, 0, 0]","['GO:0046872', 'GO:0000981', 'GO:0043565']","[2153, 483, 2406]"
374,A6NFN3,[0],['GO:0003729'],[3466]
375,A6NFQ2,[0],['GO:0044325'],[2435]
376,A6NFQ7,"[0, 0, 0]","['GO:0000981', 'GO:1990837', 'GO:0000978']","[483, 2269, 3124]"
377,A6NFR6,[0],['GO:0005515'],[1403]
378,A6NFT4,[0],['GO:0070840'],[4357]
379,A6NFU8,[0],['GO:0008234'],[2095]
380,A6NFX1,"[0, 0]","['GO:0015293', 'GO:0046624']","[4063, 511]"
381,A6NFY7,[0],['GO:0005515'],[1403]
382,A6NG13,[0],['GO:0008375'],[195]
383,A6NGB9,"[0, 0, 0, 0]","['GO:0003779', 'GO:0005515', 'GO:0043015', 'GO:0043014']","[1069, 1403, 3909, 3480]"
384,A6NGD5,"[0, 0, 0]","['GO:0046872', 'GO:0000978', 'GO:0000981']","[2153, 3124, 483]"
385,A6NGE7,"[0, 2]","['GO:0016831', 'GO:0051997']","[1310, 1854]"
386,A6NGJ6,"[0, 0]","['GO:0008270', 'GO:0061630']","[4136, 2379]"
387,A6NGK3,[0],['GO:0005515'],[1403]
388,A6NGN4,[0],['GO:1990756'],[2249]
389,A6NGQ2,"[0, 0]","['GO:0005515', 'GO:0003723']","[1403, 3583]"
390,A6NGS2,[0],['GO:0005515'],[1403]
391,A6NGU5,"[0, 0, 0]","['GO:0003674', 'GO:0103068', 'GO:0036374']","[4083, 1200, 1402]"
392,A6NGY5,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
393,A6NH00,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
394,A6NH11,"[0, 0]","['GO:1902387', 'GO:1902388']","[4041, 2711]"
395,A6NH52,[0],['GO:0005515'],[1403]
396,A6NH57,"[0, 0]","['GO:0003924', 'GO:0005525']","[3233, 2119]"
397,A6NHA9,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
398,A6NHC0,"[0, 0]","['GO:0005509', 'GO:0004198']","[3969, 2686]"
399,A6NHG4,"[0, 0]","['GO:0016829', 'GO:0050178']","[2017, 3381]"
400,A6NHG9,"[0, 0, 0]","['GO:0004930', 'GO:0005549', 'GO:0004984']","[2695, 2375, 2935]"
401,A6NHJ4,"[0, 0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0000978', 'GO:0000981']","[1403, 2153, 3124, 483]"
402,A6NHL2,"[0, 0, 0, 0]","['GO:0016787', 'GO:0046872', 'GO:0005525', 'GO:0005200']","[1692, 2153, 2119, 753]"
403,A6NHM9,"[0, 0]","['GO:0005507', 'GO:0004500']","[3581, 1189]"
404,A6NHN0,"[0, 0]","['GO:0005509', 'GO:0030020']","[3969, 619]"
405,A6NHP3,[0],['GO:0019901'],[1899]
406,A6NHQ2,"[0, 0, 0]","['GO:1990259', 'GO:0003723', 'GO:0008649']","[3502, 3583, 3110]"
407,A6NHQ4,"[0, 0]","['GO:0003682', 'GO:0044877']","[4368, 203]"
408,A6NHR9,"[0, 0, 0, 0, 0]","['GO:0003677', 'GO:0005515', 'GO:0005524', 'GO:0016887', 'GO:0042803']","[3938, 1403, 2220, 3827, 127]"
409,A6NHS7,[0],['GO:0004867'],[3872]
410,A6NHT5,"[0, 0]","['GO:0000981', 'GO:0000977']","[483, 3995]"
411,A6NHX0,"[2, 0, 0]","['GO:0034618', 'GO:0005515', 'GO:0042802']","[2488, 1403, 675]"
412,A6NI03,"[0, 0]","['GO:0008270', 'GO:0061630']","[4136, 2379]"
413,A6NI15,"[0, 0, 0, 0, 0, 0, 0]","['GO:0000981', 'GO:0001228', 'GO:0003682', 'GO:0005515', 'GO:0046983', 'GO:1990837', 'GO:0000978']","[483, 722, 4368, 1403, 2349, 2269, 3124]"
414,A6NI28,[0],['GO:0005096'],[1536]
415,A6NI72,"[0, 0]","['GO:0035091', 'GO:0016176']","[2901, 3119]"
416,A6NI73,[0],['GO:0032396'],[689]
417,A6NI79,[0],['GO:0008017'],[2451]
418,A6NIE6,"[0, 0]","['GO:0001181', 'GO:0001042']","[1944, 2337]"
419,A6NIE9,[0],['GO:0004252'],[712]
420,A6NIH7,"[0, 0]","['GO:0005515', 'GO:0008289']","[1403, 542]"
421,A6NIJ9,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
422,A6NIM6,"[0, 0, 0]","['GO:0005515', 'GO:0015293', 'GO:0022857']","[1403, 4063, 1991]"
423,A6NIN4,"[0, 0]","['GO:0046872', 'GO:0061630']","[2153, 2379]"
424,A6NIR3,"[0, 0, 0]","['GO:0046872', 'GO:0003924', 'GO:0005096']","[2153, 3233, 1536]"
425,A6NIX2,"[0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0003714']","[1403, 2153, 2539]"
426,A6NIY4,[0],['GO:0019901'],[1899]
427,A6NIZ1,"[0, 0, 0]","['GO:0005525', 'GO:0003924', 'GO:0019003']","[2119, 3233, 4376]"
428,A6NJ08,[0],['GO:0008327'],[1067]
429,A6NJ46,"[0, 0, 0, 0, 0, 0]","['GO:0000978', 'GO:0000981', 'GO:0001227', 'GO:0001228', 'GO:0043565', 'GO:1990837']","[3124, 483, 864, 722, 2406, 2269]"
430,A6NJ78,"[0, 0]","['GO:0005515', 'GO:0071424']","[1403, 1635]"
431,A6NJB7,[0],['GO:0005515'],[1403]
432,A6NJG6,"[0, 0, 0]","['GO:0000981', 'GO:1990837', 'GO:0000978']","[483, 2269, 3124]"
433,A6NJL1,"[0, 0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0000981', 'GO:0000978']","[1403, 2153, 483, 3124]"
434,A6NJT0,"[0, 0]","['GO:0000981', 'GO:1990837']","[483, 2269]"
435,A6NJW9,"[0, 0]","['GO:0015026', 'GO:0042288']","[2016, 4169]"
436,A6NJY1,[0],['GO:0015297'],[2355]
437,A6NJY4,[0],['GO:0005515'],[1403]
438,A6NJZ3,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
439,A6NJZ7,"[0, 0]","['GO:0003674', 'GO:0030156']","[4083, 1350]"
440,A6NK02,"[0, 0]","['GO:0008270', 'GO:0061630']","[4136, 2379]"
441,A6NK06,"[0, 0]","['GO:0042803', 'GO:0047613']","[127, 2362]"
442,A6NK53,"[0, 0, 0]","['GO:0003677', 'GO:0003700', 'GO:0046872']","[3938, 1439, 2153]"
443,A6NK58,"[0, 0]","['GO:0016874', 'GO:0033819']","[4196, 2756]"
444,A6NK75,"[0, 0, 0]","['GO:0046872', 'GO:0000981', 'GO:0000978']","[2153, 483, 3124]"
445,A6NK89,[0],['GO:0005515'],[1403]
446,A6NK97,[0],['GO:0022857'],[1991]
447,A6NKB5,"[0, 0]","['GO:0003674', 'GO:0005515']","[4083, 1403]"
448,A6NKD2,"[0, 0, 0]","['GO:0005515', 'GO:0003682', 'GO:0042393']","[1403, 4368, 1752]"
449,A6NKD9,[0],['GO:0005515'],[1403]
450,A6NKF1,[0],['GO:0005515'],[1403]
451,A6NKF2,"[0, 0, 0]","['GO:0003682', 'GO:0005515', 'GO:0003677']","[4368, 1403, 3938]"
452,A6NKH3,"[0, 0, 0]","['GO:0003735', 'GO:0046872', 'GO:0070180']","[448, 2153, 952]"
453,A6NKK0,"[0, 0, 0, 0]","['GO:0004930', 'GO:0005515', 'GO:0005549', 'GO:0004984']","[2695, 1403, 2375, 2935]"
454,A6NKP2,[0],['GO:0016616'],[2312]
455,A6NKQ9,[0],['GO:0005179'],[1462]
456,A6NKT7,[1],['GO:0005096'],[1536]
457,A6NKU9,[0],['GO:0019901'],[1899]
458,A6NKX4,[0],['GO:0022857'],[1991]
459,A6NL08,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
460,A6NL26,"[0, 0, 0]","['GO:0004930', 'GO:0005549', 'GO:0004984']","[2695, 2375, 2935]"
461,A6NL82,[0],['GO:0008017'],[2451]
462,A6NL88,"[2, 0]","['GO:0035255', 'GO:0050811']","[3417, 1327]"
463,A6NL99,"[0, 0, 0]","['GO:0015204', 'GO:0015250', 'GO:0015254']","[3163, 3912, 1747]"
464,A6NLC8,"[0, 1]","['GO:0046982', 'GO:0016251']","[1077, 577]"
465,A6NLI5,"[0, 0]","['GO:0008270', 'GO:0061630']","[4136, 2379]"
466,A6NLU0,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0061630', 'GO:0042803', 'GO:0019901']","[1403, 2153, 2379, 127, 1899]"
467,A6NLW8,"[0, 0, 0]","['GO:0000981', 'GO:1990837', 'GO:0000977']","[483, 2269, 3995]"
468,A6NLX3,"[0, 0]","['GO:0005515', 'GO:0019901']","[1403, 1899]"
469,A6NM03,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
470,A6NM10,"[0, 0, 0]","['GO:0005515', 'GO:0015250', 'GO:0015267']","[1403, 3912, 309]"
471,A6NM28,"[0, 0, 0]","['GO:0046872', 'GO:0000981', 'GO:0000978']","[2153, 483, 3124]"
472,A6NM43,"[0, 0, 0]","['GO:0005524', 'GO:0140662', 'GO:0051082']","[2220, 337, 91]"
473,A6NM45,[0],['GO:0005198'],[1688]
474,A6NM76,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
475,A6NMB1,"[0, 0, 0]","['GO:0005515', 'GO:0030246', 'GO:0033691']","[1403, 1187, 1227]"
476,A6NMB9,"[0, 0, 0]","['GO:0005524', 'GO:0016887', 'GO:0008568']","[2220, 3827, 3085]"
477,A6NMK7,"[0, 0]","['GO:0003723', 'GO:0046872']","[3583, 2153]"
478,A6NMN3,[0],['GO:0005515'],[1403]
479,A6NMS3,"[0, 0, 0]","['GO:0004930', 'GO:0005549', 'GO:0004984']","[2695, 2375, 2935]"
480,A6NMT0,"[0, 0, 0]","['GO:0000981', 'GO:0003677', 'GO:0005515']","[483, 3938, 1403]"
481,A6NMU1,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
482,A6NMX2,"[0, 0, 0]","['GO:0005515', 'GO:0000340', 'GO:0003743']","[1403, 2741, 1718]"
483,A6NMY6,"[0, 0, 0, 0, 0]","['GO:0004859', 'GO:0005509', 'GO:0008092', 'GO:0005544', 'GO:0001786']","[2722, 3969, 716, 31, 608]"
484,A6NMZ2,"[0, 0, 0]","['GO:0046914', 'GO:0005509', 'GO:0048306']","[851, 3969, 4114]"
485,A6NMZ5,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
486,A6NMZ7,[0],['GO:0030020'],[619]
487,A6NN14,"[0, 0, 0]","['GO:0046872', 'GO:0001228', 'GO:0000978']","[2153, 722, 3124]"
488,A6NN92,[0],['GO:0005243'],[2551]
489,A6NNA2,[0],['GO:0003729'],[3466]
490,A6NNA5,"[0, 0, 0]","['GO:0000981', 'GO:1990837', 'GO:0000977']","[483, 2269, 3995]"
491,A6NND4,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
492,A6NNE9,"[0, 0]","['GO:0008270', 'GO:0004842']","[4136, 1054]"
493,A6NNF4,"[0, 0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0000978', 'GO:0000981']","[1403, 2153, 3124, 483]"
494,A6NNM3,[0],['GO:0030156'],[1350]
495,A6NNM8,"[0, 0, 0, 0]","['GO:0005524', 'GO:0046872', 'GO:0070740', 'GO:0015631']","[2220, 2153, 1721, 3277]"
496,A6NNN8,[0],['GO:0015179'],[2920]
497,A6NNS2,"[0, 0]","['GO:0004745', 'GO:0016616']","[449, 2312]"
498,A6NNV3,[0],['GO:0019901'],[1899]
499,A6NNW6,"[0, 0, 0]","['GO:0000287', 'GO:0003674', 'GO:0004634']","[3003, 4083, 2208]"
500,A6NNY8,"[0, 0, 0, 0]","['GO:0004197', 'GO:0004843', 'GO:0061578', 'GO:1990380']","[1798, 3623, 2944, 284]"
501,A6NNZ2,"[0, 0, 0, 0]","['GO:0003924', 'GO:0046872', 'GO:0005200', 'GO:0005525']","[3233, 2153, 753, 2119]"
502,A6NP11,"[0, 0, 0]","['GO:0046872', 'GO:0000978', 'GO:0000981']","[2153, 3124, 483]"
503,A6NP61,"[0, 0]","['GO:0003730', 'GO:0046872']","[3640, 2153]"
504,A6PVC2,"[0, 0, 0, 0]","['GO:0005524', 'GO:0046872', 'GO:0070735', 'GO:0070736']","[2220, 2153, 4178, 4513]"
505,A6PVI3,[0],['GO:0000339'],[3816]
506,A6PVS8,[0],['GO:0005515'],[1403]
507,A6QL63,"[0, 0]","['GO:0030165', 'GO:0046982']","[2036, 1077]"
508,A6XGL0,"[0, 0]","['GO:0005515', 'GO:0052856']","[1403, 681]"
509,A6ZKI3,[0],['GO:0005515'],[1403]
510,A7E2V4,"[0, 0]","['GO:0008270', 'GO:1990756']","[4136, 2249]"
511,A7E2Y1,"[0, 0, 0, 0]","['GO:0005515', 'GO:0005524', 'GO:0051015', 'GO:0000146']","[1403, 2220, 371, 1418]"
512,A7KAX9,"[0, 0, 0]","['GO:0005096', 'GO:0005515', 'GO:1901981']","[1536, 1403, 3106]"
513,A7MBM2,[0],['GO:0003674'],[4083]
514,A7MCY6,"[0, 0]","['GO:0005515', 'GO:0046872']","[1403, 2153]"
515,A7MD48,"[0, 0, 0]","['GO:0003729', 'GO:0005515', 'GO:0042802']","[3466, 1403, 675]"
516,A7XYQ1,"[0, 0]","['GO:0032184', 'GO:0046872']","[4012, 2153]"
517,A8CG34,"[0, 0, 0]","['GO:0005515', 'GO:0017056', 'GO:0008139']","[1403, 3041, 1108]"
518,A8K0R7,[0],['GO:0046872'],[2153]
519,A8K0S8,"[0, 0]","['GO:0000978', 'GO:0001228']","[3124, 722]"
520,A8K0Z3,"[0, 0, 0, 0, 0, 0]","['GO:0003779', 'GO:0005515', 'GO:0031625', 'GO:0043014', 'GO:0141039', 'GO:0043015']","[1069, 1403, 1806, 3480, 135, 3909]"
521,A8K2U0,"[0, 0]","['GO:0004867', 'GO:0030414']","[3872, 4158]"
522,A8K4G0,"[0, 0, 0]","['GO:0005515', 'GO:0042802', 'GO:0004888']","[1403, 675, 4596]"
523,A8K5M9,[0],['GO:0031267'],[2950]
524,A8K7I4,"[0, 0, 0, 0]","['GO:0004222', 'GO:0005254', 'GO:0046872', 'GO:0005229']","[2687, 901, 2153, 1295]"
525,A8K830,"[0, 0, 0, 0]","['GO:0003677', 'GO:0003713', 'GO:0005515', 'GO:0070974']","[3938, 1690, 1403, 1828]"
526,A8K855,[0],['GO:0005509'],[3969]
527,A8K8P3,"[0, 0]","['GO:0005515', 'GO:0019902']","[1403, 2130]"
528,A8K8V0,"[0, 0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0000977', 'GO:0000981']","[1403, 2153, 3995, 483]"
529,A8K979,"[0, 0, 0]","['GO:0003676', 'GO:0008270', 'GO:0000175']","[1824, 4136, 2148]"
530,A8MPP1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0003723', 'GO:0003724', 'GO:0005515', 'GO:0005524', 'GO:0016818', 'GO:0016853', 'GO:0046872', 'GO:0051536', 'GO:0003678']","[3938, 3583, 3864, 1403, 2220, 2225, 128, 2153, 4249, 1346]"
531,A8MPS7,"[0, 0]","['GO:0000287', 'GO:0019213']","[3003, 3770]"
532,A8MPX8,[0],['GO:0004722'],[1978]
533,A8MPY1,"[0, 0, 0, 0, 1]","['GO:0004890', 'GO:0019904', 'GO:0022851', 'GO:0030594', 'GO:0005254']","[1212, 3149, 2873, 565, 901]"
534,A8MQ03,"[0, 0]","['GO:0005515', 'GO:0042802']","[1403, 675]"
535,A8MQ11,"[0, 0]","['GO:0016887', 'GO:0140664']","[3827, 4126]"
536,A8MQ14,"[0, 0, 0]","['GO:0046872', 'GO:0001228', 'GO:0000978']","[2153, 722, 3124]"
537,A8MQ27,"[0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0061630']","[1403, 2153, 2379]"
538,A8MT65,"[0, 0, 0]","['GO:0046872', 'GO:0000977', 'GO:0000981']","[2153, 3995, 483]"
539,A8MT69,"[1, 0, 0]","['GO:0003690', 'GO:0003677', 'GO:0005515']","[298, 3938, 1403]"
540,A8MT70,[0],['GO:0046872'],[2153]
541,A8MTA8,[0],['GO:0005515'],[1403]
542,A8MTI9,[0],['GO:0004252'],[712]
543,A8MTJ3,"[0, 0, 0, 0, 0]","['GO:0005525', 'GO:0046872', 'GO:0031683', 'GO:0003924', 'GO:0001664']","[2119, 2153, 3703, 3233, 2217]"
544,A8MTJ6,"[0, 0]","['GO:0000981', 'GO:0000978']","[483, 3124]"
545,A8MTL0,[0],['GO:0005516'],[1768]
546,A8MTL3,"[0, 0, 0]","['GO:0046872', 'GO:0061630', 'GO:0019789']","[2153, 2379, 1705]"
547,A8MTL9,[0],['GO:0004867'],[3872]
548,A8MTQ0,"[0, 0, 0, 0]","['GO:0000981', 'GO:0005515', 'GO:1990837', 'GO:0000978']","[483, 1403, 2269, 3124]"
549,A8MTY0,"[0, 0, 0]","['GO:0046872', 'GO:0000981', 'GO:0000978']","[2153, 483, 3124]"
550,A8MTZ0,[0],['GO:0005515'],[1403]
551,A8MU46,"[0, 0, 0, 0, 0]","['GO:0005516', 'GO:0005523', 'GO:0008157', 'GO:0051401', 'GO:0097718']","[1768, 3268, 1577, 3918, 3414]"
552,A8MUH7,"[0, 0]","['GO:0043495', 'GO:0005102']","[1122, 222]"
553,A8MUK1,[0],['GO:0004843'],[3623]
554,A8MUM7,"[0, 0]","['GO:0030395', 'GO:0030246']","[717, 1187]"
555,A8MUP2,"[0, 0, 0]","['GO:0005515', 'GO:0016278', 'GO:0016279']","[1403, 100, 2613]"
556,A8MUU1,[0],['GO:0005504'],[3108]
557,A8MUV8,"[0, 0, 0]","['GO:0046872', 'GO:0000981', 'GO:0000978']","[2153, 483, 3124]"
558,A8MUX0,[0],['GO:0005198'],[1688]
559,A8MUZ8,"[0, 0, 0]","['GO:0046872', 'GO:0000981', 'GO:0000977']","[2153, 483, 3995]"
560,A8MV23,[0],['GO:0004867'],[3872]
561,A8MV57,[0],['GO:0046872'],[2153]
562,A8MV65,[0],['GO:0005515'],[1403]
563,A8MV81,[0],['GO:0005515'],[1403]
564,A8MVS1,"[0, 0]","['GO:0000977', 'GO:0000981']","[3995, 483]"
565,A8MVS5,[0],['GO:0005515'],[1403]
566,A8MVU1,"[0, 0]","['GO:0035091', 'GO:0016176']","[2901, 3119]"
567,A8MVW5,[0],['GO:0005515'],[1403]
568,A8MVX0,[0],['GO:0005085'],[4028]
569,A8MVZ5,[0],['GO:0005102'],[222]
570,A8MW92,"[0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0140034']","[1403, 2153, 1843]"
571,A8MW95,"[0, 0, 0]","['GO:0005515', 'GO:0043548', 'GO:0030674']","[1403, 1147, 1420]"
572,A8MW99,[0],['GO:0005515'],[1403]
573,A8MWA4,"[0, 0, 0]","['GO:0046872', 'GO:0000977', 'GO:0000981']","[2153, 3995, 483]"
574,A8MWD9,[1],['GO:0003723'],[3583]
575,A8MWE9,[0],['GO:0005509'],[3969]
576,A8MWK0,"[0, 0]","['GO:0046872', 'GO:0016717']","[2153, 4540]"
577,A8MWX3,"[0, 0, 0]","['GO:0003779', 'GO:0043014', 'GO:0043015']","[1069, 3480, 3909]"
578,A8MWY0,"[0, 0]","['GO:0005515', 'GO:0070700']","[1403, 2877]"
579,A8MX34,[0],['GO:0005198'],[1688]
580,A8MX76,"[0, 0]","['GO:0005509', 'GO:0004198']","[3969, 2686]"
581,A8MXD5,"[0, 0]","['GO:0003674', 'GO:0005515']","[4083, 1403]"
582,A8MXE2,"[0, 0]","['GO:0016758', 'GO:0016757']","[192, 466]"
583,A8MXV4,"[0, 0]","['GO:0000287', 'GO:0010945']","[3003, 1206]"
584,A8MXY4,"[0, 0, 0]","['GO:0046872', 'GO:0001228', 'GO:0000978']","[2153, 722, 3124]"
585,A8MYP8,[0],['GO:0005515'],[1403]
586,A8MYU2,"[0, 2]","['GO:0005267', 'GO:0060072']","[2480, 3433]"
587,A8MYZ0,"[0, 0]","['GO:0004843', 'GO:1990380']","[3623, 284]"
588,A8MYZ5,[0],['GO:0005516'],[1768]
589,A8MYZ6,"[0, 0, 0]","['GO:0000981', 'GO:0005515', 'GO:0000978']","[483, 1403, 3124]"
590,A8MZ26,"[0, 0]","['GO:0005509', 'GO:0061891']","[3969, 653]"
591,A8MZ59,"[0, 0, 0]","['GO:0000981', 'GO:0005515', 'GO:0000978']","[483, 1403, 3124]"
592,A8MZ97,[0],['GO:0005515'],[1403]
593,A8TX70,"[0, 0]","['GO:0005515', 'GO:0030020']","[1403, 619]"
594,A9QM74,"[0, 0, 0]","['GO:0005515', 'GO:0008139', 'GO:0061608']","[1403, 1108, 3855]"
595,A9UHW6,"[0, 0, 0, 0]","['GO:0003723', 'GO:0005515', 'GO:0042802', 'GO:0008494']","[3583, 1403, 675, 3613]"
596,A9YTQ3,"[0, 0, 0, 0, 0]","['GO:0000981', 'GO:0005515', 'GO:0046983', 'GO:0000976', 'GO:0004879']","[483, 1403, 2349, 1818, 1948]"
597,A9Z1Z3,[0],['GO:0005509'],[3969]
598,B0I1T2,"[0, 0, 0, 0, 0, 0, 0]","['GO:0005516', 'GO:0005524', 'GO:0005546', 'GO:0005547', 'GO:0043325', 'GO:0051015', 'GO:0000146']","[1768, 2220, 3137, 1837, 1224, 371, 1418]"
599,B0L3A2,"[0, 0, 0]","['GO:0004962', 'GO:0005515', 'GO:0038085']","[1817, 1403, 3776]"
600,B0YJ81,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0018812', 'GO:0019899', 'GO:0046848', 'GO:0102158']","[1403, 4583, 266, 1306, 1233]"
601,B1AK53,"[0, 0]","['GO:0017124', 'GO:0051015']","[2196, 371]"
602,B1AL88,[1],['GO:0015275'],[2463]
603,B1ANY3,[0],['GO:0097677'],[1416]
604,B1APH4,"[0, 0, 0]","['GO:0000981', 'GO:0046872', 'GO:0000977']","[483, 2153, 3995]"
605,B1ATL7,[0],['GO:0005515'],[1403]
606,B2CW77,[0],['GO:0003677'],[3938]
607,B2RBV5,[0],['GO:0005515'],[1403]
608,B2RD01,[0],['GO:0003677'],[3938]
609,B2RN74,"[0, 0]","['GO:0004930', 'GO:0004984']","[2695, 2935]"
610,B2RNN3,[0],['GO:0005515'],[1403]
611,B2RPK0,[0],['GO:0008301'],[2357]
612,B2RTY4,"[0, 0, 0, 0, 0, 0]","['GO:0005096', 'GO:0005515', 'GO:0005524', 'GO:0046872', 'GO:0000146', 'GO:0051015']","[1536, 1403, 2220, 2153, 1418, 371]"
613,B2RUY7,[0],['GO:0005515'],[1403]
614,B2RUZ4,"[0, 0]","['GO:0005515', 'GO:0042803']","[1403, 127]"
615,B2RV13,[0],['GO:0005515'],[1403]
